CustomerID,Recency,Frequency,Monetary,Cluster
12348.0,-0.1803758152739661,0.6157447665232969,1.4035403036995229,1
12349.0,-0.8175049398075166,-0.8298645256900646,1.346939893520849,0
12350.0,2.446384610434532,-0.8298645256900646,-0.6825605787840014,2
12352.0,-0.6163062689021849,2.543223822807779,2.414333217144822,1
12353.0,1.2615479928809117,-0.8298645256900646,-1.0325162516952269,2
12354.0,1.5745237031780943,-0.8298645256900646,0.3798557876335328,2
12355.0,1.3733250322727624,-0.8298645256900646,-0.504302799183744,2
12356.0,-0.7727941240507762,0.1338750024521763,2.8498383636418025,1
12358.0,-1.0075259067736633,-0.3479947616189441,0.5062904655484031,0
12360.0,-0.4374630058752233,0.1338750024521763,2.6368274473306794,1
12361.0,2.189297419833274,-0.8298645256900646,-0.888626572001899,2
12363.0,0.1996661186583271,-0.3479947616189441,-0.3722494360558733,0
12364.0,-0.9404596831385528,0.6157447665232969,0.7131265323741737,1
12365.0,2.234008235590015,-0.3479947616189441,-0.2447879933305053,2
12367.0,-0.973992794956108,-0.8298645256900646,-0.9185738789747422,0
12371.0,-0.5268846373887041,-0.3479947616189441,1.5329126698222053,1
12372.0,-0.2250866310307065,0.1338750024521763,0.6916500350879348,0
12373.0,2.457562314373717,-0.8298645256900646,-0.6394934992325791,2
12374.0,-0.7392610122332209,-0.8298645256900646,-0.0999713731832561,0
12375.0,-0.9069265713209974,-0.3479947616189441,-0.5070123174336679,0
12377.0,2.5022731301304573,-0.3479947616189441,1.1623646582115583,2
12379.0,-0.1133095916388555,-0.3479947616189441,0.0559114899215769,0
12380.0,-0.7839718279899613,0.6157447665232969,2.7263128526900084,1
12381.0,-0.973992794956108,1.0976145305944174,1.4720911154225975,1
12383.0,1.0379939140972094,1.0976145305944174,1.4795779421658082,1
12384.0,-0.7057279004156657,-0.3479947616189441,-0.3248043454374688,0
12388.0,-0.851038051625072,1.579484294665538,2.805958428615403,1
12390.0,-0.1356649995172257,-0.8298645256900646,-0.3753297304873657,0
12391.0,-0.7839718279899613,-0.8298645256900646,-0.502177966450909,0
12393.0,-0.2139089270915214,0.6157447665232969,1.097450305192329,1
12394.0,-0.3145082625441873,-0.3479947616189441,0.6551998843152742,0
12397.0,-0.62748397284137,-0.3479947616189441,2.277231593698672,1
12398.0,-0.515706933449519,-0.8298645256900646,1.1731171674770458,0
12399.0,0.3114431580501781,0.6157447665232969,0.421568108059993,0
12401.0,2.3681406828602363,-0.8298645256900646,-1.0392187442081964,2
12402.0,2.591694761643938,-0.8298645256900646,-0.8377161501480653,2
12403.0,-0.4709961176927786,-0.8298645256900646,-0.5495089720903693,0
12405.0,0.635596572286546,-0.8298645256900646,1.279686798433264,0
12407.0,-0.4709961176927786,1.0976145305944174,1.2764496371557237,1
12408.0,-0.6610170846589253,1.0976145305944174,2.959816283343978,1
12410.0,2.4240292025561616,-0.3479947616189441,-0.1707040601286384,2
12412.0,-0.1915535192131512,0.1338750024521763,0.5901714463171005,0
12413.0,-0.280975150726632,0.1338750024521763,-0.0783380090509689,0
12414.0,1.4068581440903176,0.1338750024521763,-0.3574041281707639,2
12418.0,0.2331992304758824,-0.8298645256900646,-0.2059991004894892,0
12420.0,-0.3145082625441873,-0.8298645256900646,-0.3032422844170217,0
12421.0,-0.851038051625072,0.6157447665232969,-0.0085465231818762,0
12422.0,0.0431782635097358,0.1338750024521763,-0.0135092197659472,0
12423.0,-1.0187036107128484,2.543223822807779,1.4920559867378262,1
12424.0,0.7920844274351373,-0.3479947616189441,1.351802765748344,2
12425.0,-0.1468427034564108,-0.8298645256900646,-0.0511002203280495,0
12426.0,1.1497709534890603,-0.8298645256900646,-0.328426543518946,2
12427.0,-0.7839718279899613,0.1338750024521763,0.0182064043805303,0
12430.0,-0.5380623413278892,-0.8298645256900646,-0.793793433254562,0
12434.0,-0.0797764798213002,-0.3479947616189441,-0.009829979194998,0
12436.0,0.0878890792664762,-0.8298645256900646,-0.4335558516159938,0
12438.0,-0.862215755564257,-0.3479947616189441,2.985913222277455,1
12442.0,-0.9851704988952932,-0.8298645256900646,-0.9140675223064476,0
12445.0,-0.7727941240507762,-0.8298645256900646,-0.9691990883812152,0
12446.0,-0.3815744861792978,-0.8298645256900646,0.269920649798462,0
12447.0,1.6974784465091304,-0.8298645256900646,-0.4799313955567968,2
12448.0,-0.5268846373887041,-0.8298645256900646,-0.5184921184399245,0
12450.0,0.7250182038000267,-0.3479947616189441,-0.8772465953522185,2
12452.0,-0.8398603476858868,-0.3479947616189441,-0.5454161734707473,0
12453.0,0.4791087171379546,-0.8298645256900646,-0.1510814437502419,0
12455.0,-0.2027312231523363,1.579484294665538,2.3584600987069178,1
12457.0,-0.280975150726632,2.061354058736659,2.21067726910712,1
12458.0,-0.2250866310307065,-0.3479947616189441,0.1916155723756608,0
12461.0,0.0320005595705507,-0.3479947616189441,0.0197465515962766,0
12462.0,-0.8175049398075166,-0.3479947616189441,0.5369935855067514,0
12463.0,-0.4262853019360382,0.6157447665232969,0.758304184036063,1
12464.0,-0.9069265713209974,2.543223822807779,0.5690229433453257,1
12465.0,-0.8286826437467018,-0.3479947616189441,-0.1010266592384898,0
12468.0,1.071527025914765,-0.3479947616189441,-0.1190663465340356,2
12475.0,-0.4262853019360382,-0.8298645256900646,-0.1278508899127364,0
12478.0,-0.9851704988952932,-0.8298645256900646,-0.1883016681307757,0
12479.0,-0.8957488673818123,-0.8298645256900646,-0.4076157795285643,0
12483.0,-0.8286826437467018,2.543223822807779,2.3843003464377706,1
12488.0,-0.9181042752601823,0.1338750024521763,0.6925341936747522,0
12491.0,-0.5939508610238147,-0.8298645256900646,-0.5028767369469419,0
12492.0,-0.3145082625441873,-0.3479947616189441,-0.7840819494219399,0
12493.0,0.8256175392526925,-0.3479947616189441,-0.5408955561800848,2
12494.0,-0.851038051625072,2.061354058736659,0.6175803625084361,1
12497.0,-0.1133095916388555,-0.8298645256900646,0.3280897284376177,0
12498.0,-0.7839718279899613,0.1338750024521763,-0.5837344657736186,0
12504.0,-0.8175049398075166,-0.3479947616189441,-0.4720024895201774,0
12506.0,1.5745237031780943,-0.8298645256900646,-1.0546202163656586,2
12507.0,0.4791087171379546,0.1338750024521763,0.7013044764310847,0
12508.0,-0.7280833082940359,-0.3479947616189441,-0.5914779837194539,0
12509.0,2.155764308015719,-0.8298645256900646,-0.9077358059750466,2
12510.0,0.5685303486514354,-0.3479947616189441,0.2417701812439891,0
12512.0,-0.280975150726632,-0.3479947616189441,-0.9625964202248216,0
12513.0,0.2331992304758824,-0.8298645256900646,-0.2862721437990772,0
12514.0,1.9657433410495728,-0.8298645256900646,0.2918392263781095,2
12516.0,-0.1580204073955959,-0.3479947616189441,0.7116434276478996,0
12517.0,-0.7057279004156657,1.0976145305944174,2.409769817987056,1
12518.0,-1.0187036107128484,1.0976145305944174,1.773817363485177,1
12519.0,-0.3145082625441873,-0.8298645256900646,-0.6733767379789961,0
12520.0,-0.1356649995172257,1.0976145305944174,2.5971829171475824,1
12521.0,0.5685303486514354,-0.8298645256900646,-0.3042547886051512,2
12522.0,-0.5827731570846296,-0.3479947616189441,-0.8846050764941171,0
12523.0,-0.8063272358683315,3.9888331150211407,1.3928876187906114,1
12526.0,-1.0187036107128484,0.1338750024521763,0.7182033139371893,0
12527.0,-0.1133095916388555,0.1338750024521763,-0.6621536281753638,0
12528.0,-0.9181042752601823,1.579484294665538,1.597827022841435,1
12530.0,-0.3592190783009276,0.6157447665232969,1.2110789442207168,1
12531.0,-0.862215755564257,-0.8298645256900646,-0.980864277478256,0
12532.0,-0.6833724925372955,-0.8298645256900646,-0.6605564384701456,0
12534.0,0.4343979013812142,-0.8298645256900646,0.3938026763094568,0
12535.0,-0.0015325522470045,-0.3479947616189441,-0.1378761074374549,0
12538.0,-0.6945501964764805,-0.8298645256900646,-0.6404204396865005,0
12541.0,-0.6945501964764805,0.1338750024521763,0.2397879547348343,0
12544.0,-0.6163062689021849,-0.8298645256900646,-0.6279423951144826,0
12545.0,-0.1803758152739661,-0.3479947616189441,0.2671826103038019,0
12546.0,-0.504529229510334,-0.3479947616189441,0.4969354972749816,0
12547.0,1.1833040653066156,-0.3479947616189441,-0.8631000579631422,2
12548.0,0.8367952431918777,-0.8298645256900646,-1.023674665827054,2
12550.0,-0.1356649995172257,-0.8298645256900646,0.2164718371631207,0
12552.0,-0.5939508610238147,-0.3479947616189441,-0.5350772222539324,0
12556.0,-0.4598184137535935,-0.3479947616189441,-0.2985077577908388,0
12558.0,-0.9404596831385528,-0.8298645256900646,-0.7744560293235262,0
12559.0,2.446384610434532,-0.3479947616189441,-0.3584023717365253,2
12560.0,-0.9628150910169228,0.1338750024521763,1.8837952831873523,1
12561.0,2.356962978921051,-0.8298645256900646,-0.8188208255104381,2
12564.0,1.898677117414462,-0.8298645256900646,-0.5078679547757492,2
12565.0,2.20047512377246,-0.8298645256900646,-0.9513447891764536,2
12566.0,-0.05742107194293,-0.8298645256900646,-0.6579610051991659,0
12571.0,-0.5827731570846296,-0.3479947616189441,-0.418439591905892,0
12572.0,-0.9292819791993676,-0.3479947616189441,0.2957466369069471,0
12573.0,1.5186351834821687,-0.8298645256900646,-0.9304957592744072,2
12574.0,2.5022731301304573,-0.8298645256900646,-0.8479124951412003,2
12576.0,-0.62748397284137,1.0976145305944174,0.7170196822806434,1
12577.0,-0.62748397284137,0.1338750024521763,-0.2213720514022155,0
12578.0,-0.7839718279899613,-0.3479947616189441,2.8257093905951125,1
12579.0,-0.1468427034564108,-0.8298645256900646,-0.5313694604382471,0
12580.0,1.7310115583266856,-0.8298645256900646,-0.566621718931994,2
12581.0,-0.5827731570846296,-0.8298645256900646,-0.8774890259324748,0
12582.0,1.6415899268132048,-0.3479947616189441,-0.430204605359509,2
12584.0,-0.9851704988952932,3.0250935868789,2.1749116282081244,1
12585.0,1.5968791110564644,-0.3479947616189441,1.7498737785292704,2
12586.0,-0.8286826437467018,-0.8298645256900646,-0.8785870938548124,0
12587.0,-0.9404596831385528,-0.8298645256900646,-0.9540828286711136,0
12588.0,-0.5827731570846296,-0.8298645256900646,-0.8529750160818474,0
12589.0,-0.7057279004156657,-0.3479947616189441,-0.2372298634754544,0
12591.0,2.524628538008828,-0.8298645256900646,-0.5136435068347975,2
12592.0,0.0096451516921805,-0.3479947616189441,-0.5353909559460288,0
12593.0,0.188488414719142,0.1338750024521763,-0.5631991695636691,0
12596.0,-0.4486407098144084,-0.3479947616189441,-0.2777442916230009,0
12598.0,-0.9181042752601823,2.543223822807779,3.1516644360609587,1
12599.0,-0.6945501964764805,2.061354058736659,0.3130875537064601,1
12600.0,-0.7057279004156657,3.5069633509500204,2.546957005167413,1
12601.0,1.093882433793135,1.0976145305944174,-0.3365123164016136,2
12602.0,-0.3703967822401127,-0.8298645256900646,-0.9410771410714788,0
12603.0,-0.7839718279899613,-0.8298645256900646,-0.1052905853265279,0
12604.0,-0.1356649995172257,-0.3479947616189441,-0.7969592914202627,0
