CustomerID,Recency,Frequency,Monetary
12348.0,-0.1803758152739661,0.6157447665232969,1.4035403036995227
12349.0,-0.8175049398075166,-0.8298645256900646,1.346939893520849
12350.0,2.446384610434532,-0.8298645256900646,-0.6825605787840014
12352.0,-0.6163062689021849,2.543223822807779,2.414333217144822
12353.0,1.2615479928809115,-0.8298645256900646,-1.0325162516952267
12354.0,1.5745237031780943,-0.8298645256900646,0.3798557876335328
12355.0,1.3733250322727624,-0.8298645256900646,-0.504302799183744
12356.0,-0.7727941240507762,0.13387500245217637,2.8498383636418025
12358.0,-1.0075259067736633,-0.34799476161894416,0.5062904655484031
12360.0,-0.43746300587522335,0.13387500245217637,2.6368274473306794
12361.0,2.1892974198332746,-0.8298645256900646,-0.888626572001899
12363.0,0.19966611865832717,-0.34799476161894416,-0.37224943605587335
12364.0,-0.9404596831385527,0.6157447665232969,0.7131265323741737
12365.0,2.234008235590015,-0.34799476161894416,-0.2447879933305053
12367.0,-0.973992794956108,-0.8298645256900646,-0.9185738789747422
12371.0,-0.5268846373887041,-0.34799476161894416,1.5329126698222053
12372.0,-0.2250866310307065,0.13387500245217637,0.6916500350879348
12373.0,2.457562314373717,-0.8298645256900646,-0.6394934992325791
12374.0,-0.7392610122332209,-0.8298645256900646,-0.09997137318325611
12375.0,-0.9069265713209974,-0.34799476161894416,-0.5070123174336679
12377.0,2.5022731301304573,-0.34799476161894416,1.1623646582115583
12379.0,-0.11330959163885553,-0.34799476161894416,0.0559114899215769
12380.0,-0.7839718279899613,0.6157447665232969,2.7263128526900084
12381.0,-0.973992794956108,1.0976145305944174,1.4720911154225975
12383.0,1.0379939140972094,1.0976145305944174,1.4795779421658082
12384.0,-0.7057279004156657,-0.34799476161894416,-0.32480434543746883
12388.0,-0.851038051625072,1.5794842946655379,2.805958428615403
12390.0,-0.13566499951722572,-0.8298645256900646,-0.37532973048736573
12391.0,-0.7839718279899613,-0.8298645256900646,-0.502177966450909
12393.0,-0.2139089270915214,0.6157447665232969,1.097450305192329
12394.0,-0.3145082625441873,-0.34799476161894416,0.6551998843152742
12397.0,-0.62748397284137,-0.34799476161894416,2.277231593698672
12398.0,-0.515706933449519,-0.8298645256900646,1.1731171674770458
12399.0,0.31144315805017814,0.6157447665232969,0.421568108059993
12401.0,2.3681406828602363,-0.8298645256900646,-1.0392187442081964
12402.0,2.591694761643938,-0.8298645256900646,-0.8377161501480653
12403.0,-0.4709961176927786,-0.8298645256900646,-0.5495089720903693
12405.0,0.635596572286546,-0.8298645256900646,1.279686798433264
12407.0,-0.4709961176927786,1.0976145305944174,1.2764496371557235
12408.0,-0.6610170846589253,1.0976145305944174,2.959816283343978
12410.0,2.4240292025561616,-0.34799476161894416,-0.17070406012863842
12412.0,-0.1915535192131512,0.13387500245217637,0.5901714463171005
12413.0,-0.280975150726632,0.13387500245217637,-0.07833800905096892
12414.0,1.4068581440903176,0.13387500245217637,-0.35740412817076395
12418.0,0.23319923047588248,-0.8298645256900646,-0.20599910048948922
12420.0,-0.3145082625441873,-0.8298645256900646,-0.3032422844170217
12421.0,-0.851038051625072,0.6157447665232969,-0.008546523181876235
12422.0,0.043178263509735824,0.13387500245217637,-0.013509219765947265
12423.0,-1.0187036107128484,2.543223822807779,1.4920559867378262
12424.0,0.7920844274351373,-0.34799476161894416,1.351802765748344
12425.0,-0.14684270345641082,-0.8298645256900646,-0.05110022032804956
12426.0,1.1497709534890603,-0.8298645256900646,-0.328426543518946
12427.0,-0.7839718279899613,0.13387500245217637,0.01820640438053038
12430.0,-0.5380623413278892,-0.8298645256900646,-0.793793433254562
12434.0,-0.07977647982130023,-0.34799476161894416,-0.009829979194998057
12436.0,0.08788907926647621,-0.8298645256900646,-0.43355585161599386
12438.0,-0.862215755564257,-0.34799476161894416,2.985913222277455
12442.0,-0.9851704988952931,-0.8298645256900646,-0.9140675223064476
12445.0,-0.7727941240507762,-0.8298645256900646,-0.9691990883812153
12446.0,-0.38157448617929784,-0.8298645256900646,0.269920649798462
12447.0,1.6974784465091304,-0.8298645256900646,-0.4799313955567968
12448.0,-0.5268846373887041,-0.8298645256900646,-0.5184921184399245
12450.0,0.7250182038000267,-0.34799476161894416,-0.8772465953522185
12452.0,-0.8398603476858868,-0.34799476161894416,-0.5454161734707473
12453.0,0.4791087171379546,-0.8298645256900646,-0.15108144375024193
12455.0,-0.2027312231523363,1.5794842946655379,2.3584600987069178
12457.0,-0.280975150726632,2.061354058736659,2.21067726910712
12458.0,-0.2250866310307065,-0.34799476161894416,0.1916155723756608
12461.0,0.03200055957055073,-0.34799476161894416,0.01974655159627666
12462.0,-0.8175049398075166,-0.34799476161894416,0.5369935855067514
12463.0,-0.42628530193603825,0.6157447665232969,0.758304184036063
12464.0,-0.9069265713209974,2.543223822807779,0.5690229433453257
12465.0,-0.8286826437467018,-0.34799476161894416,-0.1010266592384898
12468.0,1.0715270259147647,-0.34799476161894416,-0.11906634653403565
12475.0,-0.42628530193603825,-0.8298645256900646,-0.12785088991273647
12478.0,-0.9851704988952931,-0.8298645256900646,-0.18830166813077573
12479.0,-0.8957488673818123,-0.8298645256900646,-0.4076157795285643
12483.0,-0.8286826437467018,2.543223822807779,2.3843003464377706
12488.0,-0.9181042752601825,0.13387500245217637,0.6925341936747522
12491.0,-0.5939508610238147,-0.8298645256900646,-0.5028767369469419
12492.0,-0.3145082625441873,-0.34799476161894416,-0.7840819494219399
12493.0,0.8256175392526925,-0.34799476161894416,-0.5408955561800848
12494.0,-0.851038051625072,2.061354058736659,0.6175803625084361
12497.0,-0.11330959163885553,-0.8298645256900646,0.32808972843761774
12498.0,-0.7839718279899613,0.13387500245217637,-0.5837344657736186
12504.0,-0.8175049398075166,-0.34799476161894416,-0.4720024895201774
12506.0,1.5745237031780943,-0.8298645256900646,-1.0546202163656586
12507.0,0.4791087171379546,0.13387500245217637,0.7013044764310847
